Event ID,Event time,User name,Event name,Resource type,Resources,AWS access key,AWS region,Error code,Source IP address
ba871654-a4da-42dc-a506-62308b98ad0e,"2020-07-27, 01:46:28 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
81f94998-c74f-40c0-ab91-e7ce055e7fa8,"2020-07-27, 01:46:02 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
f93c52a6-87e9-4a9e-87ce-c0490815d3fe,"2020-07-27, 01:46:01 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
59bda9ac-4a43-41a6-90b5-d5fa5c664307,"2020-07-27, 01:44:54 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
28cea849-44dc-402c-ad62-d7ce75541fea,"2020-07-27, 01:41:42 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
8fabb0ce-442f-49f3-9944-bd2d12f501ee,"2020-07-27, 01:41:41 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
8c417466-7102-454d-8c79-ebb48acda9e3,"2020-07-27, 01:39:53 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
bd1fda26-78d1-4436-913f-e85f71fc0ae7,"2020-07-27, 01:37:21 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
cd772e2d-026c-40cf-ad74-7aa6e8b9a102,"2020-07-27, 01:35:48 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
02c50163-edb1-4e4d-b0da-18efb632567d,"2020-07-27, 01:35:47 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
413442fa-b369-49fc-8888-e06d54fbd833,"2020-07-27, 01:34:52 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
b68f118e-0fc8-45fa-ad14-32eb71090db6,"2020-07-27, 01:32:54 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
e218546b-3c06-42db-b7e9-3392b046e4fd,"2020-07-27, 01:32:54 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
61ebc1ed-3de4-4da2-86a4-8672985832ed,"2020-07-27, 01:29:51 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
04af370a-071e-4d95-8aaa-4aa84c8dbc2c,"2020-07-27, 01:29:14 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
f7e5bae0-9c4f-4036-8e87-e6b2c426b41e,"2020-07-27, 01:29:14 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
34f27712-098f-47d7-9de5-676ad1b86b7c,"2020-07-27, 01:25:34 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
89781ad9-f368-474b-a2fb-b24776eedb81,"2020-07-27, 01:25:34 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
a6e5119a-0c15-4f2b-8dd4-f6dbf403f4fd,"2020-07-27, 01:24:50 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
e98fb2d4-ca9d-45b2-a7d5-bff1435555fa,"2020-07-27, 01:22:01 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
e867c877-ac1c-4784-930e-350a326226a4,"2020-07-27, 01:22:00 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
2ef39419-0140-481b-b98f-1e6c2f41fe53,"2020-07-27, 01:19:49 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
ae2e2048-2005-4910-b674-37e375d71830,"2020-07-27, 01:18:44 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
ed0ed4cd-bbe2-4bb8-a021-de5c3e711eb5,"2020-07-27, 01:18:44 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
6daed3f1-0912-4521-a0ca-85c8ddea2bf3,"2020-07-27, 01:16:19 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
512efb27-8f0a-4428-b5bc-ba6d66173561,"2020-07-27, 01:15:19 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
a07ec8dd-bc6f-4251-8d79-8ac078fd401d,"2020-07-27, 01:14:47 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
4c04b15a-82d8-430b-a5a9-36aa5fc128b7,"2020-07-27, 01:13:53 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
8125901b-d7ca-41b8-9bb5-fcbbecac9382,"2020-07-27, 01:12:25 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
0fae7431-8d63-4a3c-801c-f7894d54f29f,"2020-07-27, 01:12:04 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
6b157f3a-76ea-42b8-822a-1fa2e21923d7,"2020-07-27, 01:12:04 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
e8819c1b-261d-439f-a4e1-c437a0d96c16,"2020-07-27, 01:11:20 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
0983acf7-ceda-4993-8e45-a400922cffc3,"2020-07-27, 01:11:05 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
bbb3a7d8-8fee-4448-a3d7-01e2d41bbdac,"2020-07-27, 01:10:44 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
eb46d1fd-68d3-4ae3-8e1a-bcff8a5a37cd,"2020-07-27, 01:10:30 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
2f07988e-8305-4485-8446-cff260f2969d,"2020-07-27, 01:10:15 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
13410df6-8ecb-4fd4-8650-fdd8f3f6abd7,"2020-07-27, 01:10:05 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
530ccf7b-785e-4f0e-8bf4-bd249bec4f0b,"2020-07-27, 01:10:04 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
15d3607f-74ce-41bc-827b-3c53ee48ecf7,"2020-07-27, 01:09:46 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
efcb1d6d-ea31-4bc4-adf2-23da2a36a565,"2020-07-27, 01:08:50 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
fb975fb9-01a2-415b-9db4-675f644bc1ea,"2020-07-27, 01:07:14 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
3e88e472-e17b-4bba-b230-8865b1738f5d,"2020-07-27, 01:05:21 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
c3763e2a-e4b9-42d0-bffc-40cdbc6a570a,"2020-07-27, 01:05:20 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
4b0e8642-5fd3-486b-b3cb-070b883618aa,"2020-07-27, 01:04:45 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
56155338-ddf0-4617-b76b-09d6eae30ddd,"2020-07-27, 01:02:01 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
eb0ae54a-b4b3-4d2e-b633-c486bc38610f,"2020-07-27, 01:02:00 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
5cd83616-d6db-4f2d-90cf-da5abdb14ac4,"2020-07-27, 12:59:44 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
33898527-f5d7-4e07-8784-55ff48800bc2,"2020-07-27, 12:58:41 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
441f1172-77fe-462e-b5ce-42763e8d3107,"2020-07-27, 12:58:40 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
b29a79cc-90d1-4b6c-b723-a7612d7e053c,"2020-07-27, 12:55:21 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
63e5778a-fc7b-42ed-9e49-9d697effdc92,"2020-07-27, 12:55:20 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
bf091620-dcbf-4951-8b1d-ca52aa483ec5,"2020-07-27, 12:54:43 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
c48a501c-ed7c-4a24-b820-bdc8276ff54d,"2020-07-27, 12:52:00 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
0b9535e1-c8b4-46a1-b725-c2ab5dca1b51,"2020-07-27, 12:50:41 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
2116e126-b1dd-4a8e-b08a-7353d924ee87,"2020-07-27, 12:50:03 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
7cd9c3e0-fba7-4cc4-9865-3df04d819345,"2020-07-27, 12:49:42 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
8cbc7294-436e-4abe-9acc-33877361793e,"2020-07-27, 12:48:53 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
e7791a40-c6ad-4f63-9c57-59a8927b75b0,"2020-07-27, 12:48:28 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
464d22c3-9691-436c-9812-0bc46c73b269,"2020-07-27, 12:47:40 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
2c5d548f-b997-41f9-8440-1f9437d0b359,"2020-07-27, 12:47:34 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
3568d6ad-0a95-426b-a171-9961f445342f,"2020-07-27, 12:47:08 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
df9ddbb9-6776-4e44-ac30-4d7823851e71,"2020-07-27, 12:46:50 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
08e7ccff-6ae3-42e8-95fd-5efd6f474112,"2020-07-27, 12:46:31 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
c88604a8-b5b0-45aa-a97f-7e22e9b58ead,"2020-07-27, 12:46:19 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
1f3ee701-0401-407c-8c05-11c845ca08bd,"2020-07-27, 12:46:11 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
9ad1f3d7-270e-47d8-b9c1-bf3e9ed90bd1,"2020-07-27, 12:45:34 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
d27a6a81-d9d7-48c9-9dee-52bd8508dbe5,"2020-07-27, 12:45:27 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
a2555077-d767-4316-a979-57cfe42f0201,"2020-07-27, 12:45:06 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
c7e0d010-42f7-42d7-9ad4-ba7be8fb1588,"2020-07-27, 12:44:47 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
b9c7d93c-606f-40b3-b859-d33d02b7f2b7,"2020-07-27, 12:44:41 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
ac221a02-ebe9-4a81-b42f-2a325b82d152,"2020-07-27, 12:44:34 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
f436f5eb-e86c-4917-a8ec-dfe8e0961180,"2020-07-27, 12:44:19 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
fabd8c5b-8b49-4dfc-9924-bd0b6f2a8ecc,"2020-07-27, 12:43:32 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
38929c11-e80f-4ea0-9887-19a4f3b2138b,"2020-07-27, 12:43:25 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
8c756e21-fc39-422a-bd59-3c31767f13fe,"2020-07-27, 12:42:53 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
ac4846b6-b7df-4f19-aa70-18283050b9ca,"2020-07-27, 12:42:26 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
387d637b-d380-485d-81fd-9b0a7cac6b77,"2020-07-27, 12:42:12 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
6fcec13d-6e4d-49f6-a9da-c1ce7cf186ba,"2020-07-27, 12:41:59 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
ebe61324-9af3-4381-bd56-71b6a147eb8b,"2020-07-27, 12:41:49 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
8bbb080f-9637-48f4-ad9e-466b20cd96c1,"2020-07-27, 12:41:33 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
a0c00acd-4da5-4354-8a42-edca8ce1f0a1,"2020-07-27, 12:41:33 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
2570480b-e20f-4032-8340-8f028174cdf7,"2020-07-27, 12:39:39 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
41cd74ad-ef41-4881-86ea-501d2d4a52ac,"2020-07-27, 12:38:53 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
eb7a7544-9c8e-4505-94cc-65def890f1a4,"2020-07-27, 12:38:09 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
8dc77c12-509e-443d-9fc4-8240ec215ed5,"2020-07-27, 12:36:55 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
6496446e-143e-4bbb-97f3-e927e275c29c,"2020-07-27, 12:35:09 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
37429118-90f6-45a8-babb-31170957cef2,"2020-07-27, 12:34:54 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
69347a77-aa44-4b1b-bc8d-03042275a7a4,"2020-07-27, 12:34:38 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
6ef55cf7-1741-4b97-a442-ad6e954ed92b,"2020-07-27, 12:33:33 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
7fef8fb6-ab51-4599-99df-9389e9e938dc,"2020-07-27, 12:32:55 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
3364897a-da83-46c7-8d6b-9c6fdd606b4f,"2020-07-27, 12:30:54 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
cf12bc96-f43b-42ea-bc1d-bf208bc11b10,"2020-07-27, 12:30:53 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
b3582f49-84b9-4b26-ae82-3a45761fdb9d,"2020-07-27, 12:30:06 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
442ab60f-ef16-45e1-9eda-8df5fdc6e292,"2020-07-27, 12:29:35 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
7ca0a4c1-a072-4d11-bdd8-69d57a22b158,"2020-07-27, 12:28:55 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
0acc7b0c-8f06-4e28-a660-5a58a691257e,"2020-07-27, 12:28:11 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
becfff76-e929-43fb-8dae-08e4c547f7a2,"2020-07-27, 12:27:32 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
6acc1a3b-28e2-4ad5-89ad-51b88cb7edd3,"2020-07-27, 12:26:54 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
7e4644bf-385a-4ab7-9364-fcae23c2dc4c,"2020-07-27, 12:26:42 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
4992ddc9-2bb2-49ca-be7c-2ce763fab83e,"2020-07-27, 12:26:13 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
1c2b0deb-fb5c-48a7-bff5-3abccdf36931,"2020-07-27, 12:26:00 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
c496b206-bc10-4f71-8a9d-ab3a9dfcc452,"2020-07-27, 12:25:50 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
41009faa-8e9a-455d-a626-b2b621d499f7,"2020-07-27, 12:25:40 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
d2833e30-fb08-4dd6-84fe-c45aa29c5489,"2020-07-27, 12:25:24 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
24637ac3-c81b-4a6c-b8f0-1eb3d583beb7,"2020-07-27, 12:25:14 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
273f68c5-6f50-4055-b47f-80b6271a1e30,"2020-07-27, 12:25:04 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
372e458c-8045-47b6-9ad4-09eb2734f5e1,"2020-07-27, 12:24:54 PM",root,ListWebACLs,,,,us-east-1,,197.210.8.131
43c45e76-2b1b-41dc-9dfa-41d57b7b95f5,"2020-07-27, 12:24:54 PM",root,ListServerCertificates,,,,us-east-1,,197.210.8.131
4d2a6c9c-0846-422a-8a13-9d8efab0fa4f,"2020-07-27, 12:24:54 PM",root,ListTagsForResource,,,,us-east-1,,197.210.8.131
6dfa335d-3ea9-47b6-82db-493ce9fd1915,"2020-07-27, 12:24:54 PM",root,ListWebACLs,,,,us-east-1,,197.210.8.131
9d1bf78e-f5f2-4486-beab-05e4ea52d441,"2020-07-27, 12:24:54 PM",root,ListInvalidations,,,,us-east-1,,197.210.8.131
acb83463-e612-4fe5-a699-214c38a69afc,"2020-07-27, 12:24:54 PM",root,ListCertificates,,,,us-east-1,,197.210.8.131
f6b9f845-77b0-4474-9c51-c4227e0f97b4,"2020-07-27, 12:24:54 PM",root,GetDistribution,,,,us-east-1,,197.210.8.131
2d249286-9762-4dfe-94f8-ab598f4490da,"2020-07-27, 12:24:36 PM",root,ListCertificates,,,,us-east-1,,197.210.8.131
51dd7aaa-995f-4b38-9cca-66d2cb42e169,"2020-07-27, 12:24:36 PM",root,ListStreamingDistributions,,,,us-east-1,,197.210.8.131
77bc82c6-df76-46de-b1ae-60ebc5382b48,"2020-07-27, 12:24:36 PM",root,ListDistributions,,,,us-east-1,,197.210.8.131
86f71215-5c70-4cf2-901a-016eaf796209,"2020-07-27, 12:24:36 PM",root,ListServerCertificates,,,,us-east-1,,197.210.8.131
a53896d7-186f-4b2c-9ea0-dc8df9e7d2fa,"2020-07-27, 12:24:36 PM",root,ListServerCertificates,,,,us-east-1,,197.210.8.131
b764a59b-6a6c-4364-aaa5-fbcd011b48f3,"2020-07-27, 12:24:36 PM",root,ListCertificates,,,,us-east-1,,197.210.8.131
f873b790-71e4-4e25-8f5c-9642230780ca,"2020-07-27, 12:24:36 PM",root,ListDistributions,,,,us-east-1,,197.210.8.131
fc98f0bb-6998-484c-9bda-97f88233787b,"2020-07-27, 12:24:36 PM",root,ListStreamingDistributions,,,,us-east-1,,197.210.8.131
f19b92d5-cf19-4573-a561-4db7abaecec8,"2020-07-27, 12:24:35 PM",root,ListDistributions,,,,us-east-1,,197.210.8.131
c19a41e4-bea3-4275-80c0-e67f53f6a030,"2020-07-27, 12:24:34 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
2aec0ebb-2634-4df6-b7ef-2a2164aa9db2,"2020-07-27, 12:23:38 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
5a776e29-7693-4a8d-b3d4-4cdcdf0f4c4f,"2020-07-27, 12:23:22 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
de812fc9-982c-4ba5-b1c1-bbb52a5caaf5,"2020-07-27, 12:01:59 PM",root,DescribeEventAggregates,,,,us-east-1,,197.210.8.131
0eb0357a-f35b-4054-8785-766fa77f5bc1,"2020-07-27, 12:01:57 PM",root,DescribeRegions,,,,us-east-1,,197.210.8.131